2017.08.01,22:25,1.17991,1.18008,1.17989,1.18
2017.08.01,22:35,1.17995,1.18009,1.17995,1.17998
2017.08.01,22:45,1.17993,1.18021,1.17989,1.18017
2017.08.01,22:55,1.18064,1.18079,1.1806,1.18074
2017.08.01,23:05,1.18047,1.1805,1.18035,1.18041
2017.08.01,23:15,1.1807,1.18075,1.18065,1.1807
2017.08.01,23:25,1.18069,1.18071,1.18038,1.18039
2017.08.01,23:35,1.18061,1.18152,1.18059,1.18119
2017.08.01,23:45,1.18114,1.18148,1.18114,1.1813
2017.08.01,23:55,1.181,1.18118,1.181,1.1811
2017.08.02,00:05,1.18178,1.18283,1.18176,1.18254
2017.08.02,00:15,1.18223,1.18236,1.18199,1.18231
2017.08.02,00:25,1.18229,1.18254,1.18215,1.18217
2017.08.02,00:35,1.18208,1.18211,1.18196,1.18197
2017.08.02,00:45,1.18266,1.18267,1.18248,1.18257
2017.08.02,00:55,1.18242,1.18255,1.18239,1.18248
2017.08.02,01:05,1.18262,1.1827,1.18258,1.18269
2017.08.02,01:15,1.18268,1.18277,1.18267,1.1827
2017.08.02,01:25,1.18257,1.18266,1.18242,1.18259
2017.08.02,01:35,1.18288,1.18288,1.18273,1.18285
2017.08.02,01:45,1.18281,1.18281,1.18238,1.18239
2017.08.02,01:55,1.18215,1.18229,1.18215,1.18225
2017.08.02,02:05,1.18242,1.18242,1.18199,1.18215
2017.08.02,02:15,1.18211,1.18217,1.18196,1.18201
2017.08.02,02:25,1.18271,1.18285,1.18255,1.18269
2017.08.02,02:35,1.1821,1.18223,1.18195,1.18221
2017.08.02,02:45,1.18255,1.18272,1.18254,1.18262
2017.08.02,02:55,1.18289,1.18328,1.18289,1.18316
2017.08.02,03:05,1.18377,1.18377,1.18345,1.18364
2017.08.02,03:15,1.18388,1.1839,1.18344,1.18364
2017.08.02,03:25,1.18355,1.18359,1.18295,1.18309
2017.08.02,03:35,1.18257,1.18278,1.18252,1.18262
2017.08.02,03:45,1.18311,1.18353,1.1831,1.18345
2017.08.02,03:55,1.18304,1.18328,1.18296,1.18296
2017.08.02,04:05,1.18345,1.18353,1.18304,1.18327
2017.08.02,04:15,1.18338,1.18338,1.18327,1.18327
2017.08.02,04:25,1.18418,1.18424,1.18381,1.18405
2017.08.02,04:35,1.18656,1.18671,1.18603,1.18603
2017.08.02,04:45,1.18583,1.18583,1.18523,1.18553
2017.08.02,04:55,1.18591,1.18591,1.18534,1.18547
2017.08.02,05:05,1.1854,1.18553,1.18495,1.18499
2017.08.02,05:15,1.18478,1.18479,1.18433,1.18447
2017.08.02,05:25,1.18447,1.18474,1.18418,1.18424
2017.08.02,05:35,1.18453,1.18469,1.18445,1.18464
2017.08.02,05:45,1.18456,1.18481,1.18453,1.18481
2017.08.02,05:55,1.18393,1.1843,1.18379,1.18406
2017.08.02,06:05,1.18348,1.18377,1.1834,1.1837
2017.08.02,06:15,1.18354,1.18365,1.18334,1.18337
2017.08.02,06:25,1.18319,1.18333,1.18311,1.18332
2017.08.02,06:35,1.18347,1.1838,1.1834,1.1838
2017.08.02,06:45,1.18354,1.18355,1.18341,1.18345
2017.08.02,06:55,1.18332,1.18342,1.18314,1.1834
2017.08.02,07:05,1.18341,1.18344,1.18297,1.18298
2017.08.02,07:15,1.18291,1.18329,1.18288,1.18329
2017.08.02,07:25,1.18312,1.18312,1.18297,1.183
2017.08.02,07:35,1.18299,1.18299,1.18269,1.18277
2017.08.02,07:45,1.18237,1.18245,1.18221,1.18225
2017.08.02,07:55,1.18256,1.18264,1.18227,1.18241
2017.08.02,08:05,1.18278,1.18317,1.18274,1.18287
2017.08.02,08:15,1.18286,1.18359,1.18182,1.18244
2017.08.02,08:25,1.18293,1.18322,1.18283,1.18299
2017.08.02,08:35,1.1832,1.18325,1.1829,1.18323
2017.08.02,08:45,1.18332,1.1835,1.18288,1.18292
2017.08.02,08:55,1.18218,1.18262,1.18218,1.18249
2017.08.02,09:05,1.18285,1.18286,1.18255,1.18273
2017.08.02,09:15,1.18286,1.18317,1.18254,1.18264
